chid,n_tested,n_positive,S_c,ci_lower,ci_upper,raw_rate,n_mechanisms,mechanism_details,tcpl_binary_compliant,tcpl_ternary_compliant,S_global_raw,S_potency_raw,S_global_flipped,S_potency_flipped,S_improved,S_ensemble,tcpl_binary_improved,tcpl_ternary_improved,S_c_original,tcpl_binary_compliant_original,tcpl_ternary_compliant_original
21191.0,2,2,0.8333333333333334,0.3331782455987909,0.999783091529969,1.0,1,"{'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.8333333333333334,0.8333333333333334,1,2,0.8333333333333334,1,2
21216.0,2,2,0.2083333333333333,0.1666666666666666,0.25,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2083333333333333,0.2083333333333333,1,1,0.2083333333333333,1,1
21253.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21365.0,2,2,0.5,0.1666666666666666,0.8333333333333334,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.5,0.5,1,2,0.5,1,1
21448.0,2,2,0.5,0.1666666666666666,0.8333333333333334,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.5,0.5,1,2,0.5,1,1
21493.0,2,2,0.5,0.1666666666666666,0.8333333333333334,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.5,0.5,1,2,0.5,1,1
21530.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21563.0,2,2,0.5,0.1666666666666666,0.8333333333333334,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.5,0.5,1,2,0.5,1,1
21581.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21585.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21599.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21610.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21620.0,2,2,0.5,0.1666666666666666,0.8333333333333334,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.5,0.5,1,2,0.5,1,1
21632.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21634.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21644.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21647.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21659.0,2,2,0.3333333333333333,0.1666666666666666,0.5,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
21667.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21671.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
21684.0,2,2,0.5,0.1666666666666666,0.8333333333333334,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.5,0.5,1,2,0.5,1,1
21688.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47880.0,2,0,0.1666666666666666,0.0002169084700309,0.666821754401209,0.0,1,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
38875.0,2,0,0.5416666666666667,0.25,0.8333333333333334,0.0,2,"{'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,,,,,0.5416666666666667,0.5416666666666667,1,2,0.5416666666666667,1,2
47881.0,2,1,0.5,0.0608302759200973,0.9391697240799026,0.5,1,"{'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.5,0.5,1,2,0.5,1,1
47884.0,2,1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47886.0,2,1,0.2083333333333333,0.1666666666666666,0.25,0.5,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2083333333333333,0.2083333333333333,1,1,0.2083333333333333,1,1
22425.0,2,1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47887.0,2,1,0.2083333333333333,0.1666666666666666,0.25,0.5,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2083333333333333,0.2083333333333333,1,1,0.2083333333333333,1,1
47888.0,2,1,0.3333333333333333,0.1666666666666666,0.5,0.5,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47889.0,2,1,0.3333333333333333,0.1666666666666666,0.5,0.5,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47892.0,2,1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
22485.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
47893.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
47894.0,1,0,0.3333333333333333,0.1666666666666666,0.5,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47895.0,1,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
43919.0,1,0,0.3333333333333333,0.1666666666666666,0.5,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47898.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
26091.0,1,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
25649.0,1,0,0.2083333333333333,0.1666666666666666,0.25,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2083333333333333,0.2083333333333333,1,1,0.2083333333333333,1,1
26151.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
25345.0,1,0,0.5416666666666667,0.25,0.8333333333333334,0.0,2,"{'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,,,,,0.5416666666666667,0.5416666666666667,1,2,0.5416666666666667,1,2
25503.0,1,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
25830.0,1,0,0.3333333333333333,0.1666666666666666,0.5,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
25745.0,1,0,0.5,0.1666666666666666,0.8333333333333334,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.5,0.5,1,2,0.5,1,1
26125.0,1,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
24831.0,1,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47899.0,1,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47900.0,2,2,0.8333333333333334,0.3331782455987909,0.999783091529969,1.0,1,"{'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.8333333333333334,0.8333333333333334,1,2,0.8333333333333334,1,2
41180.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47901.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47902.0,2,2,0.3333333333333333,0.1666666666666666,0.5,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47903.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47904.0,2,2,0.8333333333333334,0.3331782455987909,0.999783091529969,1.0,1,"{'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.8333333333333334,0.8333333333333334,1,2,0.8333333333333334,1,2
47905.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47906.0,2,2,0.3333333333333333,0.1666666666666666,0.5,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47907.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47908.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47909.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47910.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47911.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47912.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47913.0,2,2,0.3333333333333333,0.1666666666666666,0.5,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47914.0,2,2,0.3333333333333333,0.1666666666666666,0.5,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47915.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47916.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47917.0,2,2,0.8333333333333334,0.3331782455987909,0.999783091529969,1.0,1,"{'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.8333333333333334,0.8333333333333334,1,2,0.8333333333333334,1,2
47918.0,2,2,0.5416666666666667,0.25,0.8333333333333334,1.0,2,"{'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,,,,,0.5416666666666667,0.5416666666666667,1,2,0.5416666666666667,1,2
47919.0,2,2,0.5416666666666667,0.25,0.8333333333333334,1.0,2,"{'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,,,,,0.5416666666666667,0.5416666666666667,1,2,0.5416666666666667,1,2
47920.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47921.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47922.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47923.0,2,2,0.8333333333333334,0.3331782455987909,0.999783091529969,1.0,1,"{'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.8333333333333334,0.8333333333333334,1,2,0.8333333333333334,1,2
47924.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47925.0,2,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47926.0,2,0,0.1666666666666666,0.0002169084700309,0.666821754401209,0.0,1,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47927.0,2,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47928.0,2,0,0.3333333333333333,0.1666666666666666,0.5,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47929.0,2,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47930.0,2,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47931.0,2,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47932.0,2,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47933.0,2,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47934.0,2,0,0.3333333333333333,0.1666666666666666,0.5,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47935.0,2,0,0.3333333333333333,0.1666666666666666,0.5,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
47936.0,2,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1666666666666666,0.1666666666666666,1,1,0.1666666666666666,1,1
47937.0,2,0,0.3333333333333333,0.1666666666666666,0.5,0.0,2,"{'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3333333333333333,0.3333333333333333,1,2,0.3333333333333333,1,1
