SampleName_x,MolecularFormula,MolecularWeight,CanonicalSMILES,IsomericSMILES,InChI,InChIKey,IUPACName,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount
11569,C8H8O2,136.15,COC1=CC=CC(=C1)C=O,COC1=CC=CC(=C1)C=O,"InChI=1S/C8H8O2/c1-10-8-4-2-3-7(5-8)6-9/h2-6H,1H3",WMPDAIZRQDCGFH-UHFFFAOYSA-N,3-methoxybenzaldehyde,1.8,136.0524295,136.0524295,26.3,112,0,0,2,2,10,0,0,0,0,0,0,0,1
4843,C6H10N2O2,142.16,C1CC(=O)N(C1)CC(=O)N,C1CC(=O)N(C1)CC(=O)N,"InChI=1S/C6H10N2O2/c7-5(9)4-8-3-1-2-6(8)10/h1-4H2,(H2,7,9)",GMZVRMREEHBGGF-UHFFFAOYSA-N,2-(2-oxopyrrolidin-1-yl)acetamide,-1.3,142.0742276,142.0742276,63.4,167,0,1,2,2,10,0,0,0,0,0,0,0,1
90258,C10H24N2O4Si,264.39,CCO[Si](CCCNC(=O)N)(OCC)OCC,CCO[Si](CCCNC(=O)N)(OCC)OCC,"InChI=1S/C10H24N2O4Si/c1-4-14-17(15-5-2,16-6-3)9-7-8-12-10(11)13/h4-9H2,1-3H3,(H3,11,12,13)",LVNLBBGBASVLLI-UHFFFAOYSA-N,3-triethoxysilylpropylurea,,264.1505338,264.1505338,82.8,200,0,2,4,10,17,0,0,0,0,0,0,0,1
21648,C10H12O2,164.2,CC(=O)CCC1=CC=C(C=C1)O,CC(=O)CCC1=CC=C(C=C1)O,"InChI=1S/C10H12O2/c1-8(11)2-3-9-4-6-10(12)7-5-9/h4-7,12H,2-3H2,1H3",NJGBTKGETPDVIK-UHFFFAOYSA-N,4-(4-hydroxyphenyl)butan-2-one,1.5,164.0837296,164.0837296,37.3,146,0,1,2,3,12,0,0,0,0,0,0,0,1
92873,C22H14Br4O4,662,CCOC(=O)C1=CC=CC=C1C(=C2C=C(C(=O)C(=C2)Br)Br)C3=CC(=C(C(=C3)Br)O)Br,CCOC(=O)C1=CC=CC=C1C(=C2C=C(C(=O)C(=C2)Br)Br)C3=CC(=C(C(=C3)Br)O)Br,"InChI=1S/C22H14Br4O4/c1-2-30-22(29)14-6-4-3-5-13(14)19(11-7-15(23)20(27)16(24)8-11)12-9-17(25)21(28)18(26)10-12/h3-10,27H,2H2,1H3",SQFXATUXPUCFFO-UHFFFAOYSA-N,"ethyl 2-[(3,5-dibromo-4-hydroxyphenyl)-(3,5-dibromo-4-oxocyclohexa-2,5-dien-1-ylidene)methyl]benzoate",7.6,661.75846,657.76256,63.6,752,0,1,4,5,30,0,0,0,0,0,0,0,1
14465,C9H20N2O,172.27,CCN(CC)C(=O)N(CC)CC,CCN(CC)C(=O)N(CC)CC,"InChI=1S/C9H20N2O/c1-5-10(6-2)9(12)11(7-3)8-4/h5-8H2,1-4H3",UWHSPZZUAYSGTB-UHFFFAOYSA-N,"1,1,3,3-tetraethylurea",1.2,172.1575633,172.1575633,23.6,115,0,0,1,4,12,0,0,0,0,0,0,0,1
61053,C12H15NO3,221.25,CCOC1=CC=C(C=C1)NC(=O)CC(=O)C,CCOC1=CC=C(C=C1)NC(=O)CC(=O)C,"InChI=1S/C12H15NO3/c1-3-16-11-6-4-10(5-7-11)13-12(15)8-9(2)14/h4-7H,3,8H2,1-2H3,(H,13,15)",WWROGCAUSKGAMX-UHFFFAOYSA-N,N-(4-ethoxyphenyl)-3-oxobutanamide,2,221.1051933,221.1051933,55.4,245,0,1,3,5,16,0,0,0,0,0,0,0,1
31315,C20H15NO3,317.3,C1=CC=C2C(=C1)C(C(=O)N2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,C1=CC=C2C(=C1)C(C(=O)N2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,"InChI=1S/C20H15NO3/c22-15-9-5-13(6-10-15)20(14-7-11-16(23)12-8-14)17-3-1-2-4-18(17)21-19(20)24/h1-12,22-23H,(H,21,24)",SJDACOMXKWHBOW-UHFFFAOYSA-N,"3,3-bis(4-hydroxyphenyl)-1H-indol-2-one",3.2,317.1051933,317.1051933,69.6,442,0,3,3,2,24,0,0,0,0,0,0,0,1
21921,C2H10I2N2,315.92,C(CN)N.I.I,C(CN)N.I.I,InChI=1S/C2H8N2.2HI/c3-1-2-4;;/h1-4H2;2*1H,IWNWLPUNKAYUAW-UHFFFAOYSA-N,"ethane-1,2-diamine;dihydroiodide",,315.89334,315.89334,52,6,0,4,2,1,6,0,0,0,0,0,0,0,3
69537,C8H5F13O,364.1,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,"InChI=1S/C8H5F13O/c9-3(10,1-2-22)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h22H,1-2H2",GRJRKPMIRMSBNK-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-1-ol",4.4,364.0132809,364.0132809,20.2,395,0,1,14,6,22,0,0,0,0,0,0,0,1
93375,C9H14O,138.21,CC1C=C(CCC1C=O)C,CC1C=C(CCC1C=O)C,"InChI=1S/C9H14O/c1-7-3-4-9(6-10)8(2)5-7/h5-6,8-9H,3-4H2,1-2H3",MZZRKEIUNOYYDF-UHFFFAOYSA-N,"2,4-dimethylcyclohex-3-ene-1-carbaldehyde",1.4,138.1044651,138.1044651,17.1,158,0,0,1,1,10,0,2,0,2,0,0,0,1
6504,C14H22O8,318.32,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C,"InChI=1S/C14H22O8/c1-5-19-11(16)8-14(22-10(4)15,13(18)21-7-3)9-12(17)20-6-2/h5-9H2,1-4H3",WEAPVABOECTMGR-UHFFFAOYSA-N,"triethyl 2-acetyloxypropane-1,2,3-tricarboxylate",0.6,318.1314677,318.1314677,105,395,0,0,8,13,22,0,0,0,0,0,0,0,1
23691974,C8H9NaO3S,208.21,CC1=CC(=C(C=C1)C)S(=O)(=O)[O-].[Na+],CC1=CC(=C(C=C1)C)S(=O)(=O)[O-].[Na+],"InChI=1S/C8H10O3S.Na/c1-6-3-4-7(2)8(5-6)12(9,10)11;/h3-5H,1-2H3,(H,9,10,11);/q;+1/p-1",SDCULNUHRZODAC-UHFFFAOYSA-M,"sodium;2,5-dimethylbenzenesulfonate",,208.0170096,208.0170096,65.6,245,0,0,3,1,13,0,0,0,0,0,0,0,2
96132,C7H14N2O2,158.2,C(CN(CCO)CCO)C#N,C(CN(CCO)CCO)C#N,"InChI=1S/C7H14N2O2/c8-2-1-3-9(4-6-10)5-7-11/h10-11H,1,3-7H2",ZSIRWYMANRZZPE-UHFFFAOYSA-N,3-[bis(2-hydroxyethyl)amino]propanenitrile,-1.4,158.1055277,158.1055277,67.5,124,0,2,4,6,11,0,0,0,0,0,0,0,1
3766139,C22H26N2O2,350.5,CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"InChI=1S/C22H26N2O2/c1-3-5-13-23-17-11-12-18(24-14-6-4-2)20-19(17)21(25)15-9-7-8-10-16(15)22(20)26/h7-12,23-24H,3-6,13-14H2,1-2H3",OCQDPIXQTSYZJL-UHFFFAOYSA-N,"1,4-bis(butylamino)anthracene-9,10-dione",6.4,350.1994281,350.1994281,58.2,449,0,2,4,8,26,0,0,0,0,0,0,0,1
86607,C11H14O3,194.23,CCC(C)OC(=O)C1=CC=C(C=C1)O,CCC(C)OC(=O)C1=CC=C(C=C1)O,"InChI=1S/C11H14O3/c1-3-8(2)14-11(13)9-4-6-10(12)7-5-9/h4-8,12H,3H2,1-2H3",ZUOTXZHOGPQFIU-UHFFFAOYSA-N,butan-2-yl 4-hydroxybenzoate,2.7,194.0942943,194.0942943,46.5,183,0,1,3,4,14,0,1,0,1,0,0,0,1
74695,C7H3F2N,139.1,C1=CC(=C(C(=C1)F)C#N)F,C1=CC(=C(C(=C1)F)C#N)F,InChI=1S/C7H3F2N/c8-6-2-1-3-7(9)5(6)4-10/h1-3H,BNBRIFIJRKJGEI-UHFFFAOYSA-N,"2,6-difluorobenzonitrile",1.8,139.0233554,139.0233554,23.8,150,0,0,3,0,10,0,0,0,0,0,0,0,1
18783,C16H33NO,255.44,CCCCCCCCCCCC(=O)N(CC)CC,CCCCCCCCCCCC(=O)N(CC)CC,"InChI=1S/C16H33NO/c1-4-7-8-9-10-11-12-13-14-15-16(18)17(5-2)6-3/h4-15H2,1-3H3",CWNSVVHTTQBGQB-UHFFFAOYSA-N,"N,N-diethyldodecanamide",5.6,255.2562147,255.2562147,20.3,188,0,0,1,12,18,0,0,0,0,0,0,0,1
69990,C6H5Cl2OP,194.98,C1=CC=C(C=C1)P(=O)(Cl)Cl,C1=CC=C(C=C1)P(=O)(Cl)Cl,"InChI=1S/C6H5Cl2OP/c7-10(8,9)6-4-2-1-3-5-6/h1-5H",IBDMRHDXAQZJAP-UHFFFAOYSA-N,dichlorophosphorylbenzene,3.1,193.9455072,193.9455072,17.1,148,0,0,1,1,10,0,0,0,0,0,0,0,1
3086157,C9H22N2O2,190.28,CN(C)CCOCCN(C)CCO,CN(C)CCOCCN(C)CCO,"InChI=1S/C9H22N2O2/c1-10(2)5-8-13-9-6-11(3)4-7-12/h12H,4-9H2,1-3H3",NCUPDIHWMQEDPR-UHFFFAOYSA-N,2-[2-[2-(dimethylamino)ethoxy]ethyl-methylamino]ethanol,-0.5,190.1681279,190.1681279,35.9,110,0,1,4,8,13,0,0,0,0,0,0,0,1
66636,C12H12N2O3,232.23,CCOC(=O)C1=NN(C(=O)C1)C2=CC=CC=C2,CCOC(=O)C1=NN(C(=O)C1)C2=CC=CC=C2,"InChI=1S/C12H12N2O3/c1-2-17-12(16)10-8-11(15)14(13-10)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",WBFXQKNQVZMOSQ-UHFFFAOYSA-N,ethyl 5-oxo-1-phenyl-4H-pyrazole-3-carboxylate,1.6,232.0847923,232.0847923,59,346,0,0,4,4,17,0,0,0,0,0,0,0,1
70755,C8H8Cl2,175.05,CC1=CC(=C(C=C1Cl)C)Cl,CC1=CC(=C(C=C1Cl)C)Cl,"InChI=1S/C8H8Cl2/c1-5-3-8(10)6(2)4-7(5)9/h3-4H,1-2H3",UTGSRNVBAFCOEU-UHFFFAOYSA-N,"1,4-dichloro-2,5-dimethylbenzene",3.9,174.0003056,174.0003056,0,99,0,0,0,0,10,0,0,0,0,0,0,0,1
22628,C14H8BrNO5S,382.19,C1=CC=C2C(=C1)C(=O)C3=C(C=C(C(=C3C2=O)N)S(=O)(=O)O)Br,C1=CC=C2C(=C1)C(=O)C3=C(C=C(C(=C3C2=O)N)S(=O)(=O)O)Br,"InChI=1S/C14H8BrNO5S/c15-8-5-9(22(19,20)21)12(16)11-10(8)13(17)6-3-1-2-4-7(6)14(11)18/h1-5H,16H2,(H,19,20,21)",QZZSAWGVHXXMID-UHFFFAOYSA-N,"1-amino-4-bromo-9,10-dioxoanthracene-2-sulfonic acid",2.2,380.93066,380.93066,123,601,0,2,6,1,22,0,0,0,0,0,0,0,1
70916,C12H18O4,226.27,CC(CCOC(=O)C(=C)C)OC(=O)C(=C)C,CC(CCOC(=O)C(=C)C)OC(=O)C(=C)C,"InChI=1S/C12H18O4/c1-8(2)11(13)15-7-6-10(5)16-12(14)9(3)4/h10H,1,3,6-7H2,2,4-5H3",VDYWHVQKENANGY-UHFFFAOYSA-N,3-(2-methylprop-2-enoyloxy)butyl 2-methylprop-2-enoate,2.7,226.1205091,226.1205091,52.6,304,0,0,4,8,16,0,1,0,1,0,0,0,1
86171,C23H30N2O2,366.5,CCC(CC1=CC=CC=C1)(C(=O)C2=CC=C(C=C2)N3CCOCC3)N(C)C,CCC(CC1=CC=CC=C1)(C(=O)C2=CC=C(C=C2)N3CCOCC3)N(C)C,"InChI=1S/C23H30N2O2/c1-4-23(24(2)3,18-19-8-6-5-7-9-19)22(26)20-10-12-21(13-11-20)25-14-16-27-17-15-25/h5-13H,4,14-18H2,1-3H3",UHFFVFAKEGKNAQ-UHFFFAOYSA-N,2-benzyl-2-(dimethylamino)-1-(4-morpholin-4-ylphenyl)butan-1-one,4.1,366.2307282,366.2307282,32.8,461,0,0,4,7,27,0,1,0,1,0,0,0,1
8420,C10H8O3S,208.24,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O,"InChI=1S/C10H8O3S/c11-14(12,13)10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,(H,11,12,13)",KVBGVZZKJNLNJU-UHFFFAOYSA-N,naphthalene-2-sulfonic acid,0.6,208.0194153,208.0194153,62.8,291,0,1,3,1,14,0,0,0,0,0,0,0,1
12336279,C10H14Cl2N2,233.13,CC1=C(C=CC(=C1)Cl)N=CN(C)C.Cl,CC1=C(C=CC(=C1)Cl)N=CN(C)C.Cl,"InChI=1S/C10H13ClN2.ClH/c1-8-6-9(11)4-5-10(8)12-7-13(2)3;/h4-7H,1-3H3;1H",WZFNZVJGDCKNME-UHFFFAOYSA-N,"N'-(4-chloro-2-methylphenyl)-N,N-dimethylmethanimidamide;hydrochloride",,232.0534038,232.0534038,15.6,180,0,1,1,2,14,0,0,0,0,0,0,0,2
18016,C17H32O4,300.4,CCCCOC(=O)CCCCCCCC(=O)OCCCC,CCCCOC(=O)CCCCCCCC(=O)OCCCC,"InChI=1S/C17H32O4/c1-3-5-14-20-16(18)12-10-8-7-9-11-13-17(19)21-15-6-4-2/h3-15H2,1-2H3",RISLXYINQFKFRL-UHFFFAOYSA-N,dibutyl nonanedioate,4.7,300.2300595,300.2300595,52.6,238,0,0,4,16,21,0,0,0,0,0,0,0,1
103005,C16H28O,236.39,CC1C2CC(C1(C)C)CC2C3CCCC(C3)O,CC1C2CC(C1(C)C)CC2C3CCCC(C3)O,"InChI=1S/C16H28O/c1-10-14-8-12(16(10,2)3)9-15(14)11-5-4-6-13(17)7-11/h10-15,17H,4-9H2,1-3H3",BWVZAZPLUTUBKD-UHFFFAOYSA-N,"3-(5,5,6-trimethyl-2-bicyclo[2.2.1]heptanyl)cyclohexan-1-ol",4.6,236.2140155,236.2140155,20.2,296,0,1,1,1,17,0,6,0,6,0,0,0,1
23688987,C8H5LiO7S,252.2,[Li+].C1=C(C=C(C=C1C(=O)[O-])S(=O)(=O)O)C(=O)O,[Li+].C1=C(C=C(C=C1C(=O)[O-])S(=O)(=O)O)C(=O)O,"InChI=1S/C8H6O7S.Li/c9-7(10)4-1-5(8(11)12)3-6(2-4)16(13,14)15;/h1-3H,(H,9,10)(H,11,12)(H,13,14,15);/q;+1/p-1",GGKPBCOOXDBLLG-UHFFFAOYSA-M,lithium;3-carboxy-5-sulfobenzoate,,251.9916021,251.9916021,140,399,0,2,7,3,17,0,0,0,0,0,0,0,2
87820,C9H14O4,186.2,CCOC(=O)CC(C(=O)C)C(=O)C,CCOC(=O)CC(C(=O)C)C(=O)C,"InChI=1S/C9H14O4/c1-4-13-9(12)5-8(6(2)10)7(3)11/h8H,4-5H2,1-3H3",NKGFIBABDQHCHZ-UHFFFAOYSA-N,ethyl 3-acetyl-4-oxopentanoate,0,186.0892089,186.0892089,60.4,206,0,0,4,6,13,0,0,0,0,0,0,0,1
12942137,C18H39NO2,301.5,CCCCCCCCCCCCCCN(CCO)CCO,CCCCCCCCCCCCCCN(CCO)CCO,"InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-19(15-17-20)16-18-21/h20-21H,2-18H2,1H3",CPHJEACXPATRSU-UHFFFAOYSA-N,2-[2-hydroxyethyl(tetradecyl)amino]ethanol,5.6,301.2980795,301.2980795,43.7,182,0,2,3,17,21,0,0,0,0,0,0,0,1
16135,C13H20O4,240.29,CC(=C)C(=O)OCC(C)(C)COC(=O)C(=C)C,CC(=C)C(=O)OCC(C)(C)COC(=O)C(=C)C,"InChI=1S/C13H20O4/c1-9(2)11(14)16-7-13(5,6)8-17-12(15)10(3)4/h1,3,7-8H2,2,4-6H3",ULQMPOIOSDXIGC-UHFFFAOYSA-N,"[2,2-dimethyl-3-(2-methylprop-2-enoyloxy)propyl] 2-methylprop-2-enoate",3.1,240.1361591,240.1361591,52.6,307,0,0,4,8,17,0,0,0,0,0,0,0,1
74937,C14H15N,197.27,C1=CC=C(C=C1)CCCC2=CC=NC=C2,C1=CC=C(C=C1)CCCC2=CC=NC=C2,"InChI=1S/C14H15N/c1-2-5-13(6-3-1)7-4-8-14-9-11-15-12-10-14/h1-3,5-6,9-12H,4,7-8H2",AQIIVEISJBBUCR-UHFFFAOYSA-N,4-(3-phenylpropyl)pyridine,3.5,197.1204495,197.1204495,12.9,155,0,0,1,4,15,0,0,0,0,0,0,0,1
3036974,C18H24O4,304.4,C=CC(=O)OCC1CCC2C1C3CC(C2C3)COC(=O)C=C,C=CC(=O)OCC1CCC2C1C3CC(C2C3)COC(=O)C=C,"InChI=1S/C18H24O4/c1-3-16(19)21-9-11-5-6-14-15-8-12(18(11)14)7-13(15)10-22-17(20)4-2/h3-4,11-15,18H,1-2,5-10H2",VEBCLRKUSAGCDF-UHFFFAOYSA-N,"[8-(prop-2-enoyloxymethyl)-3-tricyclo[5.2.1.02,6]decanyl]methyl prop-2-enoate",3.8,304.1674592,304.1674592,52.6,484,0,0,4,8,22,0,6,0,6,0,0,0,1
171018,C8H6ClNO4,215.59,COC(=O)C1=C(C=CC(=C1)Cl)[N+](=O)[O-],COC(=O)C1=C(C=CC(=C1)Cl)[N+](=O)[O-],"InChI=1S/C8H6ClNO4/c1-14-8(11)6-4-5(9)2-3-7(6)10(12)13/h2-4H,1H3",JGBJHRKCUKTQOE-UHFFFAOYSA-N,methyl 5-chloro-2-nitrobenzoate,2.5,214.9985354,214.9985354,72.1,240,0,0,4,2,14,0,0,0,0,0,0,0,1
111032,C13H22O2,210.31,CC1CC(CC(C1)(C)C)OC(=O)C(=C)C,CC1CC(CC(C1)(C)C)OC(=O)C(=C)C,"InChI=1S/C13H22O2/c1-9(2)12(14)15-11-6-10(3)7-13(4,5)8-11/h10-11H,1,6-8H2,2-5H3",DABQKEQFLJIRHU-UHFFFAOYSA-N,"(3,3,5-trimethylcyclohexyl) 2-methylprop-2-enoate",4.2,210.1619799,210.1619799,26.3,266,0,0,2,3,15,0,2,0,2,0,0,0,1
6610,C16H26O2,250.38,CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,"InChI=1S/C16H26O2/c1-7-15(3,4)11-9-14(18)12(10-13(11)17)16(5,6)8-2/h9-10,17-18H,7-8H2,1-6H3",CZNRFEXEPBITDS-UHFFFAOYSA-N,"2,5-bis(2-methylbutan-2-yl)benzene-1,4-diol",5.6,250.1932801,250.1932801,40.5,242,0,2,2,4,18,0,0,0,0,0,0,0,1
6772,C16H12O2,236.26,CCC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,CCC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,"InChI=1S/C16H12O2/c1-2-10-7-8-13-14(9-10)16(18)12-6-4-3-5-11(12)15(13)17/h3-9H,2H2,1H3",SJEBAWHUJDUKQK-UHFFFAOYSA-N,"2-ethylanthracene-9,10-dione",4.4,236.0837296,236.0837296,34.1,360,0,0,2,1,18,0,0,0,0,0,0,0,1
13398,C9H16O,140.22,CC1CC(=O)CC(C1)(C)C,CC1CC(=O)CC(C1)(C)C,"InChI=1S/C9H16O/c1-7-4-8(10)6-9(2,3)5-7/h7H,4-6H2,1-3H3",POSWICCRDBKBMH-UHFFFAOYSA-N,"3,3,5-trimethylcyclohexan-1-one",2.2,140.1201151,140.1201151,17.1,147,0,0,1,0,10,0,1,0,1,0,0,0,1
91747,C12H11ClF3NO3,309.67,C1COC(O1)CON=C(C2=CC=C(C=C2)Cl)C(F)(F)F,C1COC(O1)CON=C(C2=CC=C(C=C2)Cl)C(F)(F)F,"InChI=1S/C12H11ClF3NO3/c13-9-3-1-8(2-4-9)11(12(14,15)16)17-20-7-10-18-5-6-19-10/h1-4,10H,5-7H2",UKSLKNUCVPZQCQ-UHFFFAOYSA-N,"1-(4-chlorophenyl)-N-(1,3-dioxolan-2-ylmethoxy)-2,2,2-trifluoroethanimine",3.9,309.0379554,309.0379554,40,337,0,0,7,4,20,0,0,0,0,1,0,1,1
65463,C28H35Cl3N2,505.9,CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl.Cl.Cl,CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl.Cl.Cl,"InChI=1S/C28H33ClN2.2ClH/c1-28(2,3)25-13-9-22(10-14-25)21-30-17-19-31(20-18-30)27(23-7-5-4-6-8-23)24-11-15-26(29)16-12-24;;/h4-16,27H,17-21H2,1-3H3;2*1H",SDBHDSZKNVDKNU-UHFFFAOYSA-N,1-[(4-tert-butylphenyl)methyl]-4-[(4-chlorophenyl)-phenylmethyl]piperazine;dihydrochloride,,504.186582,504.186582,6.5,514,0,2,2,6,33,0,1,0,1,0,0,0,3
65708,C10H10N2O2,190.2,C1=CC=C2C(=C1)NC(=N2)CCC(=O)O,C1=CC=C2C(=C1)NC(=N2)CCC(=O)O,"InChI=1S/C10H10N2O2/c13-10(14)6-5-9-11-7-3-1-2-4-8(7)12-9/h1-4H,5-6H2,(H,11,12)(H,13,14)",XYWJNTOURDMTPI-UHFFFAOYSA-N,3-(1H-benzimidazol-2-yl)propanoic acid,1.1,190.0742276,190.0742276,66,220,0,2,3,3,14,0,0,0,0,0,0,0,1
6419941,C16H22BrNO3,356.25,CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O.Br,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O.Br,"InChI=1S/C16H21NO3.BrH/c1-17-12-7-8-13(17)10-14(9-12)20-16(19)15(18)11-5-3-2-4-6-11;/h2-6,12-15,18H,7-10H2,1H3;1H/t12-,13+,14?,15?;",DWSGTFTVBLXELC-MOTQWOLNSA-N,"[(1R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] 2-hydroxy-2-phenylacetate;hydrobromide",,355.07831,355.07831,49.8,340,0,2,4,4,21,0,3,2,1,0,0,0,2
68658,C12H22Cl2N2O3,313.22,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O.Cl.Cl,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O.Cl.Cl,"InChI=1S/C12H20N2O3.2ClH/c1-12(2,3)13-6-11(17)8-4-5-10(16)9(7-15)14-8;;/h4-5,11,13,15-17H,6-7H2,1-3H3;2*1H",XIDFCZTVVCWBGN-UHFFFAOYSA-N,6-[2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)pyridin-3-ol;dihydrochloride,,312.100748,312.100748,85.6,230,0,6,5,5,19,0,1,0,1,0,0,0,3
2081,C13H18ClNO2,255.74,CC(C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N,CC(C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N,"InChI=1S/C13H18ClNO2/c1-9(15)12(16)17-13(2,3)8-10-4-6-11(14)7-5-10/h4-7,9H,8,15H2,1-3H3",FZSPJBYOKQPKCD-UHFFFAOYSA-N,[1-(4-chlorophenyl)-2-methylpropan-2-yl] 2-aminopropanoate,2.8,255.1026065,255.1026065,52.3,260,0,1,3,5,17,0,1,0,1,0,0,0,1
5283389,C22H35NO3,361.5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,"InChI=1S/C22H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21(24)23-20-22(25)26/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-20H2,1H3,(H,23,24)(H,25,26)/b7-6-,10-9-,13-12-,16-15-",YLEARPUNMCCKMP-DOFZRALJSA-N,"2-[[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]amino]acetic acid",5.6,361.261694,361.261694,66.4,476,0,2,3,16,26,0,0,0,0,4,4,0,1
2196,C12H13NO3,219.24,COC1=CC=C(C=C1)C(=O)N2CCCC2=O,COC1=CC=C(C=C1)C(=O)N2CCCC2=O,"InChI=1S/C12H13NO3/c1-16-10-6-4-9(5-7-10)12(15)13-8-2-3-11(13)14/h4-7H,2-3,8H2,1H3",ZXNRTKGTQJPIJK-UHFFFAOYSA-N,1-(4-methoxybenzoyl)pyrrolidin-2-one,1.6,219.0895433,219.0895433,46.6,282,0,0,3,2,16,0,0,0,0,0,0,0,1
4810,C9H12ClN5O,241.68,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,"InChI=1S/C9H12ClN5O/c1-5-13-7(10)6(8(14-5)16-2)15-9-11-3-4-12-9/h3-4H2,1-2H3,(H2,11,12,15)",WPNJAUFVNXKLIM-UHFFFAOYSA-N,"4-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-6-methoxy-2-methylpyrimidin-5-amine",0.6,241.0730377,241.0730377,71.4,275,0,2,4,3,16,0,0,0,0,0,0,0,1
4054,C12H21N,179.3,CC12CC3CC(C1)(CC(C3)(C2)N)C,CC12CC3CC(C1)(CC(C3)(C2)N)C,"InChI=1S/C12H21N/c1-10-3-9-4-11(2,6-10)8-12(13,5-9)7-10/h9H,3-8,13H2,1-2H3",BUGYDGFZZOZRHP-UHFFFAOYSA-N,"3,5-dimethyladamantan-1-amine",3.3,179.1673997,179.1673997,26,240,0,1,1,0,13,0,2,0,2,0,0,0,1
4418,C24H28N2O3,392.5,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O,"InChI=1S/C24H28N2O3/c1-28-24-11-5-4-10-22(24)26-15-13-25(14-16-26)17-20(27)18-29-23-12-6-8-19-7-2-3-9-21(19)23/h2-12,20,27H,13-18H2,1H3",HRRBJVNMSRJFHQ-UHFFFAOYSA-N,1-[4-(2-methoxyphenyl)piperazin-1-yl]-3-naphthalen-1-yloxypropan-2-ol,4.1,392.2099928,392.2099928,45.2,483,0,1,5,7,29,0,1,0,1,0,0,0,1
71398,C18H22O4,302.4,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,C[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](C)CC2=CC(=C(C=C2)O)O,"InChI=1S/C18H22O4/c1-11(7-13-3-5-15(19)17(21)9-13)12(2)8-14-4-6-16(20)18(22)10-14/h3-6,9-12,19-22H,7-8H2,1-2H3/t11-,12+",HCZKYJDFEPMADG-TXEJJXNPSA-N,"4-[(2S,3R)-4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",4.3,302.1518092,302.1518092,80.9,303,0,4,4,5,22,0,2,2,0,0,0,0,1
